id,text,duration
sample_00020322,advice for your guys please pay attention فالوقت هاذايا to the other person no more about them try بش تجبدوا و كلماشي,12
sample_00020323,حتى الخدم إلي en groupe إنتوما خدمتوهم ماكانش facile أنك تشوف groupe لنا في montréal و كل أنا alors معناها عندي شكون معايا في تونس,12
sample_00020324,و التيارات الفلسفية إلي تشوف philosophie<\fr>ال a part<\fr>,3.967
sample_00020325,و لي نحنا on va créer prochainement une base de donnée dans seine les tunisien éco-responsable et zéro déchets,7.951
sample_00020326,حلت هكا أكا ipad هاذاكا و عاودت شافت فعينيها خاطر الpuce مازالت موجودة حتى,3.718
sample_00020327,المشكل هوني إنو الdiscours هاذايا ساعة عمل ضجة,4.069
sample_00020328,نقرا page ولا حاجة مانجمش قلتلكم قعدت أشهرة معناها like أشهرة في ألفين و وحدة و عشرين برشا معناها مالصيف ما قريت حتى كتاب,11.049
sample_00020329,نخزروا توا للنساء كيفاش قاعدة تكبر فتونس طفلة صغيرة,4.947
sample_00020330,donc ما كنتش عارفة كيفاش نقيم أنا شنوا فالsection لي خترتها,4.843
sample_00020331,إلي تونس البلد العربي لولاني فال في نسبة الطلاق و,3.721
sample_00020332,كانت فما برشا des opportunité بش يدخلوا للمكتب يقراو,3.633
sample_00020333,doctor عطاتني medication و كل mais توا معناها ماعادش ناخو دواء و قاعدة نرقد بالڨدا or قاعدة بالحق نحس إلي بدني باخي فالrest,12
sample_00020334,تنجم تكون ما عناش les moyens ولا إنجموا نكونوا ما نجموش نعملوا الحاجة هاذيكا mais كي نشوفوا عبد we feel satisfied,6.968
sample_00020335,يهمو الفلاح و إلي منهم هوما نجمو نخرجو أكثر قيمة مضافة ممكنة,4.428
sample_00020336,أبيض غربي هاذيا حاجة معنتها مهمة برشا هاذاكا علاه مثلا ليوما,4.578
sample_00020337,مع الmoney management فما time management على خاطر أنا ما نجمتش نوفق,6.659
sample_00020338,و الباهي يبعث message عرفت mais ميساجات كمنتارات,3.647
sample_00020339,we bonded we had fun بلحق أنا لقلق كنت هكا متقلقة علخر و كمشيت غاديكا,8.862
sample_00020340,what inspired you to make feminism و astronomy و تخرج a collection of poetry كيفاش بديت الbook club و كان عندك مشاريع جديدة,7.735
sample_00020341,les réseau sociaux و الinstagram و الfacebook ماهيش كلشي معنتها,3.575
sample_00020342,ننصحو يتفرج فيهم و بعد يرجع يتفرج فالحلقة هذيا,3.065
sample_00020343,هكا ستيلوات راهو satisfying علخر ريت كي,3.958
sample_00020344,يعني في بعض المناسبات يا فالإنتخبات أو فالحوادث أو في الأعياد يتم التطرق ليها,6.421
sample_00020345,كايني a friend و جيت نحكيلكم معناها عالexpérience متاعي و شنيا خرجت منها نتمنى إلي l'expérience متاعي فادتكم في حاجة,7.566
sample_00020346,dentifrice donc dentifrice نجموا زادا نصنعوه مال,3.904
sample_00020347,شي معناها فالبلاصة هاذيكا donc they tried to help us و كلماشي,4.299
sample_00020348,you're reaction to this<\en> حاجة و شوف روحك كيفاش تتعامل,3.832
sample_00020349,ce qui fait أي ميدان ليكون و فما حاجة نحب نأكد عليها,3.542
sample_00020350,يا سيدي ما خممتش حتى لحظة,1.681
sample_00020351,من واجبنا معناها موش mais لازمنا نخدموا عليها و القانون متع ألفين و ثمنطاش حاجة باهية و كل,5.187
sample_00020352,قالي تفضل شتحب,1.147
sample_00020353,لخرة séquance<\fr> في  ironie surtout<\fr>ياسر محلاهم و الغنيات يعملوا ال mais<\fr> ثمانية غنايات,7.289
sample_00020354,حتى لين صار إلي صار و تقلبت حياتي مية وثمانين درجة,2.544
sample_00020355,و ديما خلي عندك a rewarding system تنجم تكون هاذيكا الخرجة التفرهيدة إلي باش,7.098
sample_00020356,ما تشوف فيه شي,0.901
sample_00020357,أما بعد période قصيرة برشا ولا من أغنى لعباد في هواي,3.489
sample_00020358,﻿شنوا اللي خلاك قلت,1.189
sample_00020359,مهما يقولوا يقولوا لا ما فماش و كل فما مازالوا النساء السودوات التونيسيات تتعرض,6.269
sample_00020360,de personne de l'écosystème tunisien باهي,2.195
sample_00020361,الزواج موش لعب,1.181
sample_00020362,so خذيت a break الpodcast و كل جمعة من زمان و خلينا نقوللكم,7.773
sample_00020363,في صفاقس,0.653
sample_00020364,ليت وصلت لحيط على ياسر,2.131
sample_00020365,et là normalement le call for application معناها,4.264
sample_00020366,عرفت it's like why so much for a movie<\en>,3.572
sample_00020367,برشا mais الكتاب هاذايا كان حاجة كبيرة في حياتي quoi كان تحبوا تقراو الكتاب تنجموا تجيوني على salest bookshop إلي هي كان ما تعرفوش,12
sample_00020368,معناها مانلعبش sport جملا dispensé déja مالsport و كل نحب عالقليلة مثلا مانلعبش sport ساعات نمشي for long long walk,12
sample_00020369,قالي متأسف برشا للي صايرلي,1.959
sample_00020370,تتعب و تسخن و هاذوكما الكل you're skin,3.016
sample_00020371,لindependence لي قاعدة نعمل فيها لروحي genre,3.307
sample_00020372,حتى العلاقة ما بين الprof و و التلميذ,3.778
sample_00020373,حالتي المدنية متزوجة,1.426
sample_00020374,قعدت و تربعت أنا وياها فالقاعة,1.607
sample_00020375,هذايا كالagent d'acceuil ويقيس السخانة exactement en faite initialement le premier projet c'était alors لي يقيس السخانة و لي تخدم مع icompass هذاكا جا في مرحلة ثانية ok mais لولاني تحط في,12.561
sample_00020376,mais يعني كي نشوفو وزارة التكنولوجيا و الإتصال في مرحلة معينة كانت متفاهمة و خدمت معانا يعني خدمنا مع الagence nationale de certification electronique بش نضمنو إلي الإمضاء الإلكتروني متاعنا موافق للمواصفات العالمية و,14.979
sample_00020377,أما فما برشا زادا توانسة إعتبروا إلي قام بيه الرئيس هو خطاب كراهية و عنص,5.119
sample_00020378,stardust a collection of poetry ننصحكم تقراوها كانكم مغرومين بالfeminism ولا بالastronomy عسلامة رانيا مرحبا بيك,7.499
sample_00020379,عى العالم الواقع العالم الواقع ماهوش هكا les communautés minoritaires,4.231
sample_00020380,c'est une responsabilité كلمة الختام en fait نحب,5.717
sample_00020381,we're humans we make mistakes عادي كان ليوما ستعملت تاليفونك سوايع موش تقول لا c'est bon on détox غدوة تكمل معناها give yourself time,8.986
sample_00020382,institut الحق أنا عملت هاذاكا juste على خاطرني كنت نحب نعمل vétérinaire و نولي vétérinaire فهمت donc ماكنتش نحب نولي ingénieur ولا حاجة,12
sample_00020383,تخليك you fell things<\en> في الغناء تخليك  spéciale<\fr> فمى حاجة,5.516
sample_00020384,كيفاش كان الrythme متاعك وقتاش تقوم وقتاش ترقد,3.861
sample_00020385,﻿lancementكيفاش كان,1.269
sample_00020386,شكل متع green hosts و green hotels لي توا ماشين و يوليو أسهل خاطر فما des startup إلي,7.554
sample_00020387,و هذاكا علاش خباها عليا,1.374
sample_00020388,listen to your stories about لbac so كان عديتو الbac و عندكم معناها experience,5.154
sample_00020389,i was like i wish كان جات حلمة معناها,3.944
sample_00020390,هكا العلاقة بين الprof و التلميذ متاعو عرفت,4.398
sample_00020391,قصيت عليها و أنا العصب يهز فيا و ينفض و,2.401
sample_00020392,و يقراوا فيه برشا صغار أما من عايلات غنية,3.566
sample_00020393,فما هاذيا فما la stratégie هاذيا متع,3.98
sample_00020394,على خاطر ماكنتش راضية عالrésultat هاذاكا و كنت نعرف إلي أنا,4.783
sample_00020395,"﻿diplomeمتاعي>إني مانيش باش نخدم بالdécision أنا قبلها بمدة خذيتsachant que اللي صارلي المرة الأولى ما يعاودش نفس الغلطة
وعامل ماستارlicence en éléctroniqueلأنو أنا عامل",12
sample_00020396,حياتها الكل ولات عبارة مكرستها ليا و للعاهة لي عندي,3.522
sample_00020397,ما نحبوش نتحرروا كا نساء و كل أما أعطيني مناخ أنا بش نجم نتحرر كان ما عنديش,5.754
